Rule,Antecedent Support,Consequent Support,Support,Confidence,Lift,Conviction
"{m,_} --- > {c,i,a,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {c,i,S,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {c,i,m,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {m,c,S,_,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {i,m,c,S,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {i,m,c,S,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m,a} --- > {c,S,e,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,S,_} --- > {c,i,a,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m} --- > {e,c,S,_,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,a} --- > {m,e,c,S,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,_} --- > {i,e,c,S,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {i,e,c,S,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {i,m,e,c,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {m,e,c,S,_,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {i,m,e,c,S,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {i,m,e,c,S,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
{_} --- > {N},0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
{a} --- > {N},0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
{i} --- > {N},0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {i,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,_} --- > {N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,a} --- > {N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {i,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m} --- > {N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {c,N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {c,N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {c,N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {c,N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,i,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,_} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,a} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {c,N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {c,i,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {c,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {c,N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {c,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m} --- > {c,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {c,N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,e,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {e,N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,e,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {i,N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {e,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,_} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,m,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,a} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {i,N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {e,N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {e,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,m,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {e,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m} --- > {N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,m,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,a} --- > {N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {i,N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,a,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {i,N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,S,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,S,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,_} --- > {N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,m,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,m,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {i,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,S,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {i,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m} --- > {N,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,_} --- > {i,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,m,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {i,N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,S,_} --- > {N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,_} --- > {N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {N,m,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,a} --- > {N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {i,N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,S,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m,a} --- > {N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,a} --- > {N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m} --- > {N,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {i,N}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,m,a}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {i,N,m}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{m,a} --- > {N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {N,m,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i,m} --- > {N,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {N,m,S}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,N,a,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{a} --- > {c,N,e,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{i} --- > {c,N,e,_}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{_} --- > {c,i,N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
"{S,_} --- > {c,N,e}",0.008695652173913044,0.005797101449275362,0.005797101449275362,0.6666666666666666,114.99999999999999,2.9826086956521736
