Symbol,Syn_Symbol,Family,Sci_Name_1,Sci_Name_2
RUFL,RUMA14,Rosaceae,Rubus,maltei
RUFL,RUNE5,Rosaceae,Rubus,neonefrens
RUFL,RUOC5,Rosaceae,Rubus,occultus
RUFL,RUPR21,Rosaceae,Rubus,procumbens
RUFL,RUSA3,Rosaceae,Rubus,sailori
RUFL,RUSE8,Rosaceae,Rubus,serenus
RUFL,RUSU8,Rosaceae,Rubus,subuniflorus
RUFL,RUTE10,Rosaceae,Rubus,tetricus
RUFL,RUTR8,Rosaceae,Rubus,tracyi
RUFL,RUUR2,Rosaceae,Rubus,urbanianus
RUFL,RUVI13,Rosaceae,Rubus,villosus
RUFL4,RUVI13,Rosaceae,Rubus,floricomus
RUFR4,RUVI13,Rosaceae,Rubus,frondosus
RUFR4,RUBR6,Rosaceae,Rubus,brainerdii
RUFR4,RUCA12,Rosaceae,Rubus,cardianus
RUFR4,RUDI6,Rosaceae,Rubus,difformis
RUFR4,RUER,Rosaceae,Rubus,eriensis
RUFR4,RUHE3,Rosaceae,Rubus,heterogeneous
RUFR4,RUNE7,Rosaceae,Rubus,nescius
RUFR4,RUPA15,Rosaceae,Rubus,pauxillus
RUFR4,RUPEF,Rosaceae,Rubus,pensilvanicus
RUFR4,RUPR17,Rosaceae,Rubus,pratensis
RUFR4,RUSA8,Rosaceae,Rubus,sativus
RUFR4,RUUN5,Rosaceae,Rubus,uniquus
RUFR4,RUWA,Rosaceae,Rubus,wahlii
RUGE,RUWA,Rosaceae,Rubus,geniculatus
RUGR5,RUWA,Rosaceae,Rubus,grimesii
RUGR5,RUCA13,Rosaceae,Rubus,cathartium
RUHI,RUCA13,Rosaceae,Rubus,hispidus
RUHI,RUHIC2,Rosaceae,Rubus,hispidus
RUHI,RUHIO,Rosaceae,Rubus,hispidus
RUHI,RUSE15,Rosaceae,Rubus,sempervirens
RUHY2,RUSE15,Rosaceae,Rubus,hypolasius
RUID,RUSE15,Rosaceae,Rubus,idaeus
RUIDI,RUSE15,Rosaceae,Rubus,idaeus
RUIDI,RUGR4,Rosaceae,Rubus,greeneanus
RUIDI,RUIDC,Rosaceae,Rubus,idaeus
RUIDI,RUIDE,Rosaceae,Rubus,idaeus
RUIDI,RUIDE2,Rosaceae,Rubus,idaeus
RUIDI,RUIDH,Rosaceae,Rubus,idaeus
RUIDI,RUIDP,Rosaceae,Rubus,idaeus
RUIDS2,RUIDP,Rosaceae,Rubus,idaeus
RUIDS2,RUCA15,Rosaceae,Rubus,carolinianus
RUIDS2,RUIDM8,Rosaceae,Rubus,idaeus
RUIDS2,RUIDS,Rosaceae,Rubus,idaeus
RUIDS2,RUIDA,Rosaceae,Rubus,idaeus
RUIDS2,RUIDC2,Rosaceae,Rubus,idaeus
RUIDS2,RUIDG,Rosaceae,Rubus,idaeus
RUIDS2,RUIDM2,Rosaceae,Rubus,idaeus
RUIDS2,RUIDM3,Rosaceae,Rubus,idaeus
RUIDS2,RUIDS3,Rosaceae,Rubus,idaeus
RUIDS2,RUME4,Rosaceae,Rubus,melanolasius
RUIDS2,RUNE3,Rosaceae,Rubus,neglectus
RUIDS2,RUST,Rosaceae,Rubus,strigosus
RUIDS2,RUSTA2,Rosaceae,Rubus,strigosus
RUIDS2,RUSTA3,Rosaceae,Rubus,strigosus
RUIDS2,RUSTC2,Rosaceae,Rubus,strigosus
RUIL,RUSTC2,Rosaceae,Rubus,illecebrosus
RUIM,RUSTC2,Rosaceae,Rubus,immanis
RUIM,RUBE8,Rosaceae,Rubus,beadlei
RUIM,RUFL8,Rosaceae,Rubus,floriger
RUIM,RUJU,Rosaceae,Rubus,jugosus
RUIM,RUMOS,Rosaceae,Rubus,montensis
RUIN5,RUMOS,Rosaceae,Rubus,invisus
RUIN5,RUFU,Rosaceae,Rubus,fuscus
RUIN5,RUJA4,Rosaceae,Rubus,jactus
RUIN5,RUMA17,Rosaceae,Rubus,macdanielsii
RUIN5,RUMA15,Rosaceae,Rubus,masseyi
RUIN5,RURE6,Rosaceae,Rubus,redundans
RUIN5,RUSA6,Rosaceae,Rubus,sanfordii
RUIN5,RUTE2,Rosaceae,Rubus,terraltanus
RUIN9,RUTE2,Rosaceae,Rubus,iniens
RULA,RUTE2,Rosaceae,Rubus,laciniatus
RULA6,RUTE2,Rosaceae,Rubus,laudatus
RULA6,RUAB4,Rosaceae,Rubus,ablatus
RULA6,RUCO15,Rosaceae,Rubus,condensiflorus
RULA6,RUCO11,Rosaceae,Rubus,congruus
RULA6,RUCU6,Rosaceae,Rubus,cupressorum
RULA6,RUGA2,Rosaceae,Rubus,gattingeri
RULA6,RUIN13,Rosaceae,Rubus,interioris
RULA6,RUPA17,Rosaceae,Rubus,par
RULA6,RUPR10,Rosaceae,Rubus,praepes
RULA6,RUPU7,Rosaceae,Rubus,pulchriflorus
RULA6,RUSC7,Rosaceae,Rubus,schneckii
RULA6,RUSE9,Rosaceae,Rubus,senilis
RULA6,RUSU13,Rosaceae,Rubus,subtentus
RULA6,RUSU3,Rosaceae,Rubus,subtractus
RULE3,RUSU3,Rosaceae,Rubus,leviculus
RULE3,RUCE3,Rosaceae,Rubus,census
RULO4,RUCE3,Rosaceae,Rubus,longii
RULO4,RUAC4,Rosaceae,Rubus,acer
RULO4,RUAK,Rosaceae,Rubus,akermanii
RULO4,RUCA5,Rosaceae,Rubus,cacaponensis
RULO4,RUSU12,Rosaceae,Rubus,subinnoxius
RUMI2,RUSU12,Rosaceae,Rubus,michiganensis
RUMI2,RUCO17,Rosaceae,Rubus,complex
RUMI2,RUCO19,Rosaceae,Rubus,cordifrons
RUMI2,RUFL9,Rosaceae,Rubus,florenceae
RUMI2,RUIN11,Rosaceae,Rubus,inobvius
RUMI4,RUIN11,Rosaceae,Rubus,missouricus
RUMI4,RUCL4,Rosaceae,Rubus,clandestinus
RUMI4,RUJE2,Rosaceae,Rubus,jejunus
RUMI4,RUME5,Rosaceae,Rubus,mediocris
RUMI4,RUOF,Rosaceae,Rubus,offectus
RUMI4,RUSC6,Rosaceae,Rubus,schneideri
RUMI4,RUSU9,Rosaceae,Rubus,subsolanus
RUMU2,RUSU9,Rosaceae,Rubus,multifer
RUMU2,RUJA3,Rosaceae,Rubus,jaysmithii
RUMU2,RUPO6,Rosaceae,Rubus,polybotrys
RUOC,RUPO6,Rosaceae,Rubus,occidentalis
RUOC,RUOCP2,Rosaceae,Rubus,occidentalis
RUOD,RUOCP2,Rosaceae,Rubus,odoratus
RUODO,RUOCP2,Rosaceae,Rubus,odoratus
RUODO,RUOD2,Rosaceae,Rubacer,odoratus
RUOS,RUOD2,Rosaceae,Rubus,ostryifolius
RUOS,RUFA3,Rosaceae,Rubus,fatuus
RUPA11,RUFA3,Rosaceae,Rubus,pascuus
RUPA11,RUSE10,Rosaceae,Rubus,serissimus
RUPA11,RUUL3,Rosaceae,Rubus,uliginosus
RUPE20,RUUL3,Rosaceae,Rubus,pernagaeus
RUPE3,RUUL3,Rosaceae,Rubus,pensilvanicus
RUPE3,RUAB2,Rosaceae,Rubus,abactus
RUPE6,RUAB2,Rosaceae,Rubus,pergratus
RUPE6,RUAM3,Rosaceae,Rubus,amnicola
RUPE6,RUAV,Rosaceae,Rubus,avipes
RUPE6,RUBR9,Rosaceae,Rubus,bractealis
RUPE6,RUOR,Rosaceae,Rubus,orarius
RUPE6,RUPET,Rosaceae,Rubus,pergratus
RUPH,RUPET,Rosaceae,Rubus,phoenicolasius
RUPH2,RUPET,Rosaceae,Rubus,philadelphicus
RUPL,RUPET,Rosaceae,Rubus,plicatifolius
RUPL,RUAR12,Rosaceae,Rubus,armatus
RUPL,RUBO5,Rosaceae,Rubus,botruosus
RUPL,RUBR8,Rosaceae,Rubus,bretonis
RUPL,RUBR13,Rosaceae,Rubus,brevipedalis
RUPL,RUCO12,Rosaceae,Rubus,coloniatus
RUPL,RUEX6,Rosaceae,Rubus,exutus
RUPL,RUOBU,Rosaceae,Rubus,obsessus
RUPL,RUPA20,Rosaceae,Rubus,pauper
RUPL,RUPO4,Rosaceae,Rubus,polulus
RUPL,RUPR14,Rosaceae,Rubus,prior
RUPL,RUPR15,Rosaceae,Rubus,problematicus
RUPL,RUPR8,Rosaceae,Rubus,pronus
RUPL,RUREA,Rosaceae,Rubus,recurvicaulis
RUPL,RURH2,Rosaceae,Rubus,rhodinsulanus
RUPL,RURO7,Rosaceae,Rubus,rosendahlii
RUPL,RUSE12,Rosaceae,Rubus,semierectus
RUPL,RUUS,Rosaceae,Rubus,usus
RUPL,RUVA2,Rosaceae,Rubus,varus
RUPL,RUVI10,Rosaceae,Rubus,victorinii
RUPL3,RUVI10,Rosaceae,Rubus,plexus
RUPR4,RUVI10,Rosaceae,Rubus,probabilis
RUPR4,RUCUA2,Rosaceae,Rubus,cuneifolius
RUPR4,RUSE13,Rosaceae,Rubus,sejunctus
RURA2,RUSE13,Rosaceae,Rubus,randolphiorum
RURA2,RUAR11,Rosaceae,Rubus,argutinus
RURA2,RUES,Rosaceae,Rubus,escatilis
RURA2,RUGE3,Rosaceae,Rubus,georgianus
RURA2,RUHU3,Rosaceae,Rubus,humei
RURE,RUHU3,Rosaceae,Rubus,recurvans
RURE,RUCA11,Rosaceae,Rubus,cauliflorus
RURE,RULI6,Rosaceae,Rubus,limulus
RURE,RUPE18,Rosaceae,Rubus,perfoliosus
RURE,RUPI,Rosaceae,Rubus,pityophilus
RURE,RURES,Rosaceae,Rubus,recurvans
RURE,RUWI2,Rosaceae,Rubus,wiegandii
RURO2,RUWI2,Rosaceae,Rubus,roribaccus
RURO2,RUFLO,Rosaceae,Rubus,flagellaris
RURO2,RUIM4,Rosaceae,Rubus,imperiorum
RURO2,RUIN2,Rosaceae,Rubus,injunctus
RURO2,RUOC7,Rosaceae,Rubus,occidualis
RURO2,RUPA19,Rosaceae,Rubus,pauperrimus
RURO2,RUPL4,Rosaceae,Rubus,pluralis
RURO2,RUTE,Rosaceae,Rubus,temerarius
RURO5,RUTE,Rosaceae,Rubus,rosarius
RURO5,RULI,Rosaceae,Rubus,libratus
RUSC,RULI,Rosaceae,Rubus,scambens
RUSE6,RULI,Rosaceae,Rubus,sewardianus
RUST5,RULI,Rosaceae,Rubus,steelei
RUST5,RUCU5,Rosaceae,Rubus,currulis
RUSU4,RUCU5,Rosaceae,Rubus,suus
RUSU4,RUDE11,Rosaceae,Rubus,demareanus
RUSU4,RUJE,Rosaceae,Rubus,jennisonii
RUSU4,RUMO8,Rosaceae,Rubus,monongaliensis
RUSU4,RURA4,Rosaceae,Rubus,ramifer
RUSU4,RUTE7,Rosaceae,Rubus,texanus
RUSU4,RUVI9,Rosaceae,Rubus,vixargutus
RUTR,RUVI9,Rosaceae,Rubus,trivialis
RUTR,RUCA18,Rosaceae,Rubus,carpinifolius
RUTR,RUCO14,Rosaceae,Rubus,continentalis
RUTR,RUMI8,Rosaceae,Rubus,mississippianus
RUTR,RUOK2,Rosaceae,Rubus,okeechobeus
RUTR,RURU4,Rosaceae,Rubus,rubrisetus
RUTR,RUTA,Rosaceae,Rubus,tallahasseanus
RUTR,RUTRS,Rosaceae,Rubus,trivialis
RUVI11,RUTRS,Rosaceae,Rubus,vigilis
RUVI11,RUAM2,Rosaceae,Rubus,ambigens
SACA14,RUAM2,Rosaceae,Sanguisorba,canadensis
SACA14,SACAL3,Rosaceae,Sanguisorba,canadensis
SACA14,SACAL,Rosaceae,Sanguisorba,canadensis
SACA14,SASI10,Rosaceae,Sanguisorba,sitchensis
SACA14,SAST11,Rosaceae,Sanguisorba,stipulata
SAMI3,SAST11,Rosaceae,Sanguisorba,minor
SAMI3,POSA6,Rosaceae,Poterium,sanguisorba
SAMIB2,POSA6,Rosaceae,Sanguisorba,minor
SAMIB2,POPO11,Rosaceae,Poterium,polygamum
SAMIB2,POSA16,Rosaceae,Poterium,sanguisorba
SAMIB2,SAMIM,Rosaceae,Sanguisorba,minor
SANGU2,SAMIM,Rosaceae,Sanguisorba,L.
SIBBA2,SAMIM,Rosaceae,Sibbaldiopsis,Rydb.
SITR3,SAMIM,Rosaceae,Sibbaldiopsis,tridentata
SITR3,PORE3,Rosaceae,Potentilla,retusa
SITR3,POTR7,Rosaceae,Potentilla,tridentata
SITR3,SITR2,Rosaceae,Sibbaldia,tridentata
SOAM3,SITR2,Rosaceae,Sorbus,americana
SOAM3,PYAM2,Rosaceae,Pyrus,americana
SOAM3,PYMI4,Rosaceae,Pyrus,microcarpa
SORBA,PYMI4,Rosaceae,Sorbaria,(Ser.
SORBU,PYMI4,Rosaceae,Sorbus,L.
SOSO2,PYMI4,Rosaceae,Sorbaria,sorbifolia
SOSO2,SCSO,Rosaceae,Schizonotus,sorbifolius
SOSO2,SOSOS,Rosaceae,Sorbaria,sorbifolia
SOSO2,SPSO,Rosaceae,Spiraea,sorbifolia
SPAL2,SPSO,Rosaceae,Spiraea,alba
SPALA,SPSO,Rosaceae,Spiraea,alba
SPALL,SPSO,Rosaceae,Spiraea,alba
SPALL,SPLA2,Rosaceae,Spiraea,latifolia
SPBI2,SPLA2,Rosaceae,Spiraea,×billiardii
SPBU2,SPLA2,Rosaceae,Spiraea,×bumalda
SPCA10,SPLA2,Rosaceae,Spiraea,cantoniensis
SPCO12,SPLA2,Rosaceae,Spiraea,corymbosa
SPCO12,SPBEC2,Rosaceae,Spiraea,betulifolia
SPCO12,SPBEC,Rosaceae,Spiraea,betulifolia
SPIRA,SPBEC,Rosaceae,Spiraea,L.
SPJA,SPBEC,Rosaceae,Spiraea,japonica
SPJA,SPJAA,Rosaceae,Spiraea,japonica
SPJAF,SPJAA,Rosaceae,Spiraea,japonica
SPPR,SPJAA,Rosaceae,Spiraea,prunifolia
SPPR,SPPRP,Rosaceae,Spiraea,prunifolia
SPSA2,SPPRP,Rosaceae,Spiraea,salicifolia
SPSE,SPPRP,Rosaceae,Spiraea,septentrionalis
SPSE,SPALS,Rosaceae,Spiraea,alba
SPSE,SPLAS,Rosaceae,Spiraea,latifolia
SPTO2,SPLAS,Rosaceae,Spiraea,tomentosa
SPTO2,SPTOR,Rosaceae,Spiraea,tomentosa
SPTO2,SPTOT,Rosaceae,Spiraea,tomentosa
SPVI2,SPTOT,Rosaceae,Spiraea,virginiana
SPVI2,SPVIS,Rosaceae,Spiraea,virginiana
STEPH2,SPVIS,Rosaceae,Stephanandra,Siebold
STIN12,SPVIS,Rosaceae,Stephanandra,incisa
WAFR,SPVIS,Rosaceae,Waldsteinia,fragarioides
WAFR,GEFR3,Rosaceae,Geum,fragarioides
WAFRD,GEFR3,Rosaceae,Waldsteinia,fragarioides
WAFRD,WADO,Rosaceae,Waldsteinia,doniana
WAFRD,WAFRP,Rosaceae,Waldsteinia,fragarioides
WAFRD,WAPA2,Rosaceae,Waldsteinia,parviflora
WAFRF,WAPA2,Rosaceae,Waldsteinia,fragarioides
WAFRF,WAFRF2,Rosaceae,Waldsteinia,fragarioides
WALDS,WAFRF2,Rosaceae,Waldsteinia,Willd.
CEOC2,WAFRF2,Rubiaceae,Cephalanthus,occidentalis
CEOC2,CEOCC2,Rubiaceae,Cephalanthus,occidentalis
CEOC2,CEOCP2,Rubiaceae,Cephalanthus,occidentalis
CEPHA,CEOCP2,Rubiaceae,Cephalanthus,L.
CRPE10,CEOCP2,Rubiaceae,Cruciata,pedemontana
CRPE10,GAPE,Rubiaceae,Galium,pedemontanum
CRPE10,VAPE3,Rubiaceae,Vaillantia,pedemontana
CRUCI2,VAPE3,Rubiaceae,Cruciata,Mill.
DIODI,VAPE3,Rubiaceae,Diodia,L.
DIRA6,VAPE3,Rubiaceae,Diodia,radula
DITE2,VAPE3,Rubiaceae,Diodia,teres
DITEH,VAPE3,Rubiaceae,Diodia,teres
DITEH2,VAPE3,Rubiaceae,Diodia,teres
DITEO,VAPE3,Rubiaceae,Diodia,teres
DITET,VAPE3,Rubiaceae,Diodia,teres
DITET,DITE6,Rubiaceae,Diodella,teres
DITET,DITES,Rubiaceae,Diodia,teres
DIVI3,DITES,Rubiaceae,Diodia,virginiana
DIVIA,DITES,Rubiaceae,Diodia,virginiana
DIVIV2,DITES,Rubiaceae,Diodia,virginiana
DIVIV2,DIHA,Rubiaceae,Diodia,harperi
DIVIV2,DIHI6,Rubiaceae,Diodia,hirsuta
DIVIV2,DITE7,Rubiaceae,Diodia,tetragona
GAAP2,DITE7,Rubiaceae,Galium,aparine
GAAP2,GAAGE,Rubiaceae,Galium,agreste
GAAP2,GAAPS,Rubiaceae,Galium,aparine
GAAP2,GAAPE,Rubiaceae,Galium,aparine
GAAP2,GAAPI,Rubiaceae,Galium,aparine
GAAP2,GAAPM,Rubiaceae,Galium,aparine
GAAP2,GAAPV,Rubiaceae,Galium,aparine
GAAP2,GASP3,Rubiaceae,Galium,spurium
GAAP2,GASPE,Rubiaceae,Galium,spurium
GAAP2,GASPV,Rubiaceae,Galium,spurium
GAAP2,GASPV2,Rubiaceae,Galium,spurium
GAAP2,GAVA,Rubiaceae,Galium,vaillantii
GAAS2,GAVA,Rubiaceae,Galium,asprellum
GABO2,GAVA,Rubiaceae,Galium,boreale
GABO2,GABOS,Rubiaceae,Galium,boreale
GABO2,GABOS2,Rubiaceae,Galium,boreale
GABO2,GABOH,Rubiaceae,Galium,boreale
GABO2,GABOI,Rubiaceae,Galium,boreale
GABO2,GABOL,Rubiaceae,Galium,boreale
GABO2,GABOS3,Rubiaceae,Galium,boreale
GABO2,GABOT,Rubiaceae,Galium,boreale
GABO2,GAHY2,Rubiaceae,Galium,hyssopifolium
GABO2,GASE6,Rubiaceae,Galium,septentrionale
GABO2,GAST4,Rubiaceae,Galium,strictum
GACI2,GAST4,Rubiaceae,Galium,circaezans
GACIC,GAST4,Rubiaceae,Galium,circaezans
GACIC,GABO4,Rubiaceae,Galium,boreale
GACIC,GABR7,Rubiaceae,Galium,brachiatum
GACIC,GACI3,Rubiaceae,Galium,circaeoides
GACIC,GACIG,Rubiaceae,Galium,circaezans
GACIC,GACIG2,Rubiaceae,Galium,circaezans
GACIC,GACIT,Rubiaceae,Galium,circaezans
GACIC,GAROC,Rubiaceae,Galium,rotundifolium
GACIH,GAROC,Rubiaceae,Galium,circaezans
GACO3,GAROC,Rubiaceae,Galium,concinnum
GADI,GAROC,Rubiaceae,Galium,divaricatum
GADI,GAAN7,Rubiaceae,Galium,anglicum
GADI,GAANP,Rubiaceae,Galium,anglicum
GADI,GAPAA,Rubiaceae,Galium,parisiense
GADI,GAPAP,Rubiaceae,Galium,parisiense
GADI,GAPAA2,Rubiaceae,Galium,parisiense
GADI,GAPAD,Rubiaceae,Galium,parisiense
GADI,GAPAL2,Rubiaceae,Galium,parisiense
GADI,GAPA9,Rubiaceae,Galium,parvifolium
GAHI,GAPA9,Rubiaceae,Galium,hispidulum
GAHI,BAHI6,Rubiaceae,Bataprine,hispidula
GAHI,GACA9,Rubiaceae,Galium,carolinianum
GAHI,GAHI4,Rubiaceae,Galium,hispidum
GAHI,GAPE4,Rubiaceae,Galium,peregrina
GAHI,RUBR7,Rubiaceae,Rubia,brownei
GAHI,RUPE12,Rubiaceae,Rubia,peregrina
GAHI,RUWA2,Rubiaceae,Rubia,walteri
GAHI,VAHY,Rubiaceae,Valantia,hypocarpia
GALA3,VAHY,Rubiaceae,Galium,lanceolatum
GALA3,GACIL,Rubiaceae,Galium,circaezans
GALA3,GAROL,Rubiaceae,Galium,rotundifolium
GALA3,GATO,Rubiaceae,Galium,torreyi
GALA4,GATO,Rubiaceae,Galium,latifolium
GALA4,GALAH,Rubiaceae,Galium,latifolium
GALA4,GALAH2,Rubiaceae,Galium,latifolium
GALIU,GALAH2,Rubiaceae,Galium,L.
GAMO,GALAH2,Rubiaceae,Galium,mollugo
GAMO,GAER3,Rubiaceae,Galium,erectum
GAMO,GAMOE,Rubiaceae,Galium,mollugo
GAMO,GAMOE2,Rubiaceae,Galium,mollugo
GAOB,GAMOE2,Rubiaceae,Galium,obtusum
GAOBF2,GAMOE2,Rubiaceae,Galium,obtusum
GAOBF2,GAFI5,Rubiaceae,Galium,filifolium
GAOBF2,GAOBF,Rubiaceae,Galium,obtusum
GAOBF2,GATIF2,Rubiaceae,Galium,tinctorium
GAOBO,GATIF2,Rubiaceae,Galium,obtusum
GAOBO,GAOBR,Rubiaceae,Galium,obtusum
GAOBO,GATRL,Rubiaceae,Galium,trifidum
GAOD3,GATRL,Rubiaceae,Galium,odoratum
GAOD3,ASOD,Rubiaceae,Asperula,odorata
GAOR2,ASOD,Rubiaceae,Galium,orizabense
GAORL,ASOD,Rubiaceae,Galium,orizabense
GAORL,GAPIL,Rubiaceae,Galium,pilosum
GAPI2,GAPIL,Rubiaceae,Galium,pilosum
GAPIP,GAPIL,Rubiaceae,Galium,pilosum
GAPIP,GAPU5,Rubiaceae,Galium,punctatum
GAPIP,GAPU7,Rubiaceae,Galium,puncticulosum
GAPIP,GAPU6,Rubiaceae,Galium,purpureum
GAPIP,GAWA2,Rubiaceae,Galium,walteri
GAPIP3,GAWA2,Rubiaceae,Galium,pilosum
GAPIP3,GAPUP3,Rubiaceae,Galium,puncticulosum
GATI,GAPUP3,Rubiaceae,Galium,tinctorium
GATI,ASTI4,Rubiaceae,Asperula,tinctoria
GATI,GACL3,Rubiaceae,Galium,claytonii
GATI,GAOBF3,Rubiaceae,Galium,obtusum
GATI,GATIF,Rubiaceae,Galium,tinctorium
GATI,GATID,Rubiaceae,Galium,tinctorium
GATI,GATIF3,Rubiaceae,Galium,tinctorium
GATI,GATRT2,Rubiaceae,Galium,trifidum
GATI,GATRT3,Rubiaceae,Galium,trifidum
GATR2,GATRT3,Rubiaceae,Galium,trifidum
GATR3,GATRT3,Rubiaceae,Galium,triflorum
GATR3,GABR9,Rubiaceae,Galium,brachiatum
GATR3,GAPE5,Rubiaceae,Galium,pennsylvanicum
GATR3,GATRA,Rubiaceae,Galium,triflorum
GATR3,GATRV,Rubiaceae,Galium,triflorum
GATRT5,GATRV,Rubiaceae,Galium,trifidum
GATRT5,GATRT,Rubiaceae,Galium,trifidum
GAUN2,GATRT,Rubiaceae,Galium,uniflorum
GAUN2,BAUN3,Rubiaceae,Bataprine,uniflora
GAVE,BAUN3,Rubiaceae,Galium,verum
GAVEV,BAUN3,Rubiaceae,Galium,verum
HOCA4,BAUN3,Rubiaceae,Houstonia,caerulea
HOCA4,HECA19,Rubiaceae,Hedyotis,caerulea
HOCA4,HOCAF,Rubiaceae,Houstonia,caerulea
HOCA5,HOCAF,Rubiaceae,Houstonia,canadensis
HOCA5,HECA21,Rubiaceae,Hedyotis,canadensis
HOCA5,HELOC,Rubiaceae,Hedyotis,longifolia
HOCA5,HEPUC,Rubiaceae,Hedyotis,purpurea
HOCA5,HEPUS3,Rubiaceae,Hedyotis,purpurea
HOCA5,HOCAS,Rubiaceae,Houstonia,canadensis
HOCA5,HOCI,Rubiaceae,Houstonia,ciliolata
HOCA5,HOSE3,Rubiaceae,Houstonia,setiscaphia
HOLO,HOSE3,Rubiaceae,Houstonia,longifolia
HOLO,HELO7,Rubiaceae,Hedyotis,longifolia
HOLO,HELOT,Rubiaceae,Hedyotis,longifolia
HOLO,HENU2,Rubiaceae,Hedyotis,nuttalliana
HOLO,HEPUL2,Rubiaceae,Hedyotis,purpurea
HOLO,HEPUT,Rubiaceae,Hedyotis,purpurea
HOLO,HOLOC2,Rubiaceae,Houstonia,longifolia
HOLO,HOLOG,Rubiaceae,Houstonia,longifolia
HOLO,HOLOT,Rubiaceae,Houstonia,longifolia
HOLO,HOPUT,Rubiaceae,Houstonia,purpurea
HOLO,HOTE3,Rubiaceae,Houstonia,tenuifolia
HOLO,OLPUT,Rubiaceae,Oldenlandia,purpurea
HOPU2,OLPUT,Rubiaceae,Houstonia,purpurea
HOPU3,OLPUT,Rubiaceae,Houstonia,pusilla
HOPU3,HECAM,Rubiaceae,Hedyotis,caerulea
HOPU3,HECAM2,Rubiaceae,Hedyotis,caerulea
HOPU3,HECR9,Rubiaceae,Hedyotis,crassifolia
HOPU3,HEMI19,Rubiaceae,Hedyotis,minima
HOPU3,HOMI2,Rubiaceae,Houstonia,minima
HOPU3,HOPA6,Rubiaceae,Houstonia,patens
HOPUC,HOPA6,Rubiaceae,Houstonia,purpurea
HOPUC,HELA16,Rubiaceae,Hedyotis,lanceolata
HOPUC,HEPUC2,Rubiaceae,Hedyotis,purpurea
HOPUC,HOCA10,Rubiaceae,Houstonia,calycosa
HOPUC,HOLA5,Rubiaceae,Houstonia,lanceolata
HOPUP3,HOLA5,Rubiaceae,Houstonia,purpurea
HOPUP3,HEPU16,Rubiaceae,Hedyotis,purpurea
HOPUP3,HOPUP4,Rubiaceae,Houstonia,purpurea
HOSE2,HOPUP4,Rubiaceae,Houstonia,serpyllifolia
HOSE2,HEMI15,Rubiaceae,Hedyotis,michauxii
HOUST,HEMI15,Rubiaceae,Houstonia,L.
MIRE,HEMI15,Rubiaceae,Mitchella,repens
MITCH,HEMI15,Rubiaceae,Mitchella,L.
OLBO,HEMI15,Rubiaceae,Oldenlandia,boscii
OLBO,HEBO5,Rubiaceae,Hedyotis,boscii
OLDEN,HEBO5,Rubiaceae,Oldenlandia,L.
OLUN,HEBO5,Rubiaceae,Oldenlandia,uniflora
OLUN,HEFA7,Rubiaceae,Hedyotis,fasciculata
OLUN,HEUN5,Rubiaceae,Hedyotis,uniflora
OLUN,HEUNF,Rubiaceae,Hedyotis,uniflora
OLUN,OLFA,Rubiaceae,Oldenlandia,fasciculata
RIBR2,OLFA,Rubiaceae,Richardia,brasiliensis
RICHA,OLFA,Rubiaceae,Richardia,L.
RISC,OLFA,Rubiaceae,Richardia,scabra
SHAR2,OLFA,Rubiaceae,Sherardia,arvensis
SHERA,OLFA,Rubiaceae,Sherardia,L.
SPERM,OLFA,Rubiaceae,Spermacoce,L.
SPGL2,OLFA,Rubiaceae,Spermacoce,glabra
STENA3,OLFA,Rubiaceae,Stenaria,Raf.
STNI6,OLFA,Rubiaceae,Stenaria,nigricans
STNIN,OLFA,Rubiaceae,Stenaria,nigricans
STNIN,CHAN6,Rubiaceae,Chamisme,angustifolia
STNIN,GENI2,Rubiaceae,Gentiana,nigricans
STNIN,HENI4,Rubiaceae,Hedyotis,nigricans
STNIN,HENIA2,Rubiaceae,Hedyotis,nigricans
STNIN,HENIF2,Rubiaceae,Hedyotis,nigricans
STNIN,HENIN,Rubiaceae,Hedyotis,nigricans
STNIN,HENIP3,Rubiaceae,Hedyotis,nigricans
STNIN,HENIP,Rubiaceae,Hedyotis,nigricans
STNIN,HENIR,Rubiaceae,Hedyotis,nigricans
STNIN,HENIS,Rubiaceae,Hedyotis,nigricans
STNIN,HESA7,Rubiaceae,Hedyotis,salina
STNIN,HOAN2,Rubiaceae,Houstonia,angustifolia
STNIN,HOANF,Rubiaceae,Houstonia,angustifolia
STNIN,HOANR,Rubiaceae,Houstonia,angustifolia
STNIN,HOFI3,Rubiaceae,Houstonia,filifolia
STNIN,HONI,Rubiaceae,Houstonia,nigricans
STNIN,HONIP,Rubiaceae,Houstonia,nigricans
STNIN,HOPU6,Rubiaceae,Houstonia,pulvinata
STNIN,HORI2,Rubiaceae,Houstonia,rigidiuscula
STNIN,HOSA3,Rubiaceae,Houstonia,salina
STNIN,HOTE6,Rubiaceae,Houstonia,tenuis
STNIN,OLAN,Rubiaceae,Oldenlandia,angustifolia
STNIN,OLANF,Rubiaceae,Oldenlandia,angustifolia
RUMA5,OLANF,Ruppiaceae,Ruppia,maritima
RUMA5,RUMAB,Ruppiaceae,Ruppia,maritima
RUMA5,RUMAE,Ruppiaceae,Ruppia,maritima
RUMA5,RUMAI,Ruppiaceae,Ruppia,maritima
RUMA5,RUMAL,Ruppiaceae,Ruppia,maritima
RUMA5,RUMAO2,Ruppiaceae,Ruppia,maritima
